transaction_id,sender,receiver,amount,timestamp,risk,isFraud
TX08472,ACC299,ACC646,11107,2026-08-30 01:45:55.935589,MEDIUM,0
TX08473,ACC788,ACC852,4275,2026-08-30 01:44:55.935589,LOW,0
TX08474,ACC972,ACC648,11545,2026-08-30 01:43:55.935589,MEDIUM,0
TX08475,ACC545,ACC410,4170,2026-08-30 01:42:55.935589,LOW,0
TX08476,ACC901,ACC831,12628,2026-08-30 01:41:55.935589,MEDIUM,0
TX08477,ACC613,ACC506,4395,2026-08-30 01:40:55.935589,LOW,0
TX08478,ACC302,ACC848,15249,2026-08-30 01:39:55.935589,HIGH,1
TX08479,ACC826,ACC952,16030,2026-08-30 01:38:55.935589,HIGH,1
TX08480,ACC724,ACC262,15872,2026-08-30 01:37:55.935589,HIGH,1
TX08481,ACC380,ACC444,12943,2026-08-30 01:36:55.935589,MEDIUM,0
TX08482,ACC105,ACC752,15777,2026-08-30 01:35:55.935589,HIGH,0
TX08483,ACC475,ACC644,4305,2026-08-30 01:34:55.935589,LOW,0
TX08484,ACC833,ACC228,12399,2026-08-30 01:33:55.935589,MEDIUM,0
TX08485,ACC995,ACC583,6617,2026-08-30 01:32:55.935589,LOW,0
TX08486,ACC592,ACC570,9670,2026-08-30 01:31:55.935589,MEDIUM,0
TX08487,ACC595,ACC763,731,2026-08-30 01:30:55.935589,LOW,0
TX08488,ACC368,ACC314,11647,2026-08-30 01:29:55.935589,MEDIUM,0
TX08489,ACC991,ACC353,11161,2026-08-30 01:28:55.935589,MEDIUM,0
TX08490,ACC191,ACC352,5716,2026-08-30 01:27:55.935589,LOW,0
TX08491,ACC407,ACC825,10794,2026-08-30 01:26:55.935589,MEDIUM,0
TX08492,ACC780,ACC416,17944,2026-08-30 01:25:55.935589,HIGH,1
TX08493,ACC938,ACC563,15730,2026-08-30 01:24:55.935589,HIGH,1
TX08494,ACC478,ACC999,19811,2026-08-30 01:23:55.935589,HIGH,0
TX08495,ACC901,ACC893,7205,2026-08-30 01:22:55.935589,LOW,0
TX08496,ACC813,ACC710,14867,2026-08-30 01:21:55.935589,MEDIUM,0
TX08497,ACC963,ACC267,2764,2026-08-30 01:20:55.935589,LOW,0
TX08498,ACC335,ACC195,5515,2026-08-30 01:19:55.935589,LOW,0
TX08499,ACC613,ACC786,12880,2026-08-30 01:18:55.935589,MEDIUM,0
TX08500,ACC395,ACC357,10532,2026-08-30 01:17:55.935589,MEDIUM,0
TX08501,ACC161,ACC494,10266,2026-08-30 01:16:55.935589,MEDIUM,0
TX08502,ACC460,ACC210,11723,2026-08-30 01:15:55.935589,MEDIUM,0
TX08503,ACC973,ACC869,13760,2026-08-30 01:14:55.935589,MEDIUM,0
TX08504,ACC814,ACC770,3990,2026-08-30 01:13:55.935589,LOW,0
TX08505,ACC757,ACC271,15041,2026-08-30 01:12:55.935589,HIGH,1
TX08506,ACC982,ACC715,16791,2026-08-30 01:11:55.935589,HIGH,1
TX08507,ACC899,ACC836,19559,2026-08-30 01:10:55.935589,HIGH,1
TX08508,ACC639,ACC796,10777,2026-08-30 01:09:55.935589,MEDIUM,0
TX08509,ACC570,ACC577,13573,2026-08-30 01:08:55.935589,MEDIUM,0
TX08510,ACC249,ACC755,7584,2026-08-30 01:07:55.935589,LOW,0
TX08511,ACC144,ACC772,7232,2026-08-30 01:06:55.935589,LOW,0
TX08512,ACC930,ACC362,6156,2026-08-30 01:05:55.935589,LOW,0
TX08513,ACC269,ACC972,2745,2026-08-30 01:04:55.935589,LOW,0
TX08514,ACC896,ACC370,11915,2026-08-30 01:03:55.935589,MEDIUM,0
TX08515,ACC199,ACC952,12663,2026-08-30 01:02:55.935589,MEDIUM,0
TX08516,ACC519,ACC975,4751,2026-08-30 01:01:55.935589,LOW,0
TX08517,ACC619,ACC524,14688,2026-08-30 01:00:55.935589,MEDIUM,0
TX08518,ACC959,ACC531,6959,2026-08-30 00:59:55.935589,LOW,0
TX08519,ACC715,ACC893,10858,2026-08-30 00:58:55.935589,MEDIUM,0
TX08520,ACC762,ACC498,4134,2026-08-30 00:57:55.935589,LOW,0
TX08521,ACC166,ACC116,19679,2026-08-30 00:56:55.935589,HIGH,1
TX08522,ACC404,ACC726,4938,2026-08-30 00:55:55.935589,LOW,0
TX08523,ACC291,ACC434,5211,2026-08-30 00:54:55.935589,LOW,0
TX08524,ACC643,ACC252,18014,2026-08-30 00:53:55.935589,HIGH,1
TX08525,ACC395,ACC987,16394,2026-08-30 00:52:55.935589,HIGH,0
TX08526,ACC766,ACC778,8228,2026-08-30 00:51:55.935589,MEDIUM,0
TX08527,ACC357,ACC167,18208,2026-08-30 00:50:55.935589,HIGH,0
TX08528,ACC697,ACC256,6651,2026-08-30 00:49:55.935589,LOW,0
TX08529,ACC688,ACC388,12371,2026-08-30 00:48:55.935589,MEDIUM,0
TX08530,ACC555,ACC224,3763,2026-08-30 00:47:55.935589,LOW,0
TX08531,ACC380,ACC321,13158,2026-08-30 00:46:55.935589,MEDIUM,0
TX08532,ACC315,ACC331,4360,2026-08-30 00:45:55.935589,LOW,0
TX08533,ACC741,ACC506,1474,2026-08-30 00:44:55.935589,LOW,0
TX08534,ACC461,ACC163,11041,2026-08-30 00:43:55.935589,MEDIUM,0
TX08535,ACC423,ACC533,15254,2026-08-30 00:42:55.935589,HIGH,1
TX08536,ACC277,ACC114,14723,2026-08-30 00:41:55.935589,MEDIUM,0
TX08537,ACC210,ACC936,2770,2026-08-30 00:40:55.935589,LOW,0
TX08538,ACC947,ACC464,18698,2026-08-30 00:39:55.935589,HIGH,0
TX08539,ACC332,ACC512,11523,2026-08-30 00:38:55.935589,MEDIUM,0
TX08540,ACC924,ACC120,6917,2026-08-30 00:37:55.935589,LOW,0
TX08541,ACC480,ACC595,12362,2026-08-30 00:36:55.935589,MEDIUM,0
TX08542,ACC751,ACC552,5774,2026-08-30 00:35:55.935589,LOW,0
TX08543,ACC963,ACC404,779,2026-08-30 00:34:55.935589,LOW,0
TX08544,ACC387,ACC239,18725,2026-08-30 00:33:55.935589,HIGH,0
TX08545,ACC994,ACC470,14574,2026-08-30 00:32:55.935589,MEDIUM,0
TX08546,ACC145,ACC558,16685,2026-08-30 00:31:55.935589,HIGH,1
TX08547,ACC538,ACC874,9222,2026-08-30 00:30:55.935589,MEDIUM,0
TX08548,ACC138,ACC667,7872,2026-08-30 00:29:55.935589,LOW,0
TX08549,ACC779,ACC801,2940,2026-08-30 00:28:55.935589,LOW,0
TX08550,ACC397,ACC306,3263,2026-08-30 00:27:55.935589,LOW,0
TX08551,ACC699,ACC599,593,2026-08-30 00:26:55.935589,LOW,0
TX08552,ACC311,ACC185,7851,2026-08-30 00:25:55.935589,LOW,0
TX08553,ACC946,ACC943,6787,2026-08-30 00:24:55.935589,LOW,0
TX08554,ACC628,ACC900,18293,2026-08-30 00:23:55.935589,HIGH,1
TX08555,ACC950,ACC542,222,2026-08-30 00:22:55.935589,LOW,0
TX08556,ACC253,ACC152,13179,2026-08-30 00:21:55.935589,MEDIUM,0
TX08557,ACC370,ACC354,11007,2026-08-30 00:20:55.935589,MEDIUM,0
TX08558,ACC204,ACC375,19056,2026-08-30 00:19:55.935589,HIGH,1
TX08559,ACC218,ACC837,4589,2026-08-30 00:18:55.935589,LOW,0
TX08560,ACC349,ACC432,4892,2026-08-30 00:17:55.935589,LOW,0
TX08561,ACC237,ACC847,16404,2026-08-30 00:16:55.935589,HIGH,0
TX08562,ACC222,ACC381,2386,2026-08-30 00:15:55.935589,LOW,0
TX08563,ACC141,ACC664,13312,2026-08-30 00:14:55.935589,MEDIUM,0
TX08564,ACC147,ACC886,6366,2026-08-30 00:13:55.935589,LOW,0
TX08565,ACC402,ACC881,19069,2026-08-30 00:12:55.935589,HIGH,1
TX08566,ACC904,ACC606,18477,2026-08-30 00:11:55.935589,HIGH,1
TX08567,ACC958,ACC760,11279,2026-08-30 00:10:55.935589,MEDIUM,0
TX08568,ACC247,ACC329,7967,2026-08-30 00:09:55.935589,LOW,0
TX08569,ACC591,ACC416,19425,2026-08-30 00:08:55.935589,HIGH,0
TX08570,ACC121,ACC307,3329,2026-08-30 00:07:55.935589,LOW,0
TX08571,ACC408,ACC857,3137,2026-08-30 00:06:55.935589,LOW,0
TX08572,ACC102,ACC215,10735,2026-08-30 00:05:55.935589,MEDIUM,0
TX08573,ACC575,ACC941,1302,2026-08-30 00:04:55.935589,LOW,0
TX08574,ACC702,ACC260,8199,2026-08-30 00:03:55.935589,MEDIUM,0
TX08575,ACC438,ACC882,10076,2026-08-30 00:02:55.935589,MEDIUM,0
TX08576,ACC491,ACC343,516,2026-08-30 00:01:55.935589,LOW,0
TX08577,ACC839,ACC289,9736,2026-08-30 00:00:55.935589,MEDIUM,0
TX08578,ACC799,ACC372,14506,2026-08-29 23:59:55.935589,MEDIUM,0
TX08579,ACC946,ACC236,16439,2026-08-29 23:58:55.935589,HIGH,0
TX08580,ACC616,ACC376,12466,2026-08-29 23:57:55.935589,MEDIUM,0
TX08581,ACC957,ACC258,4599,2026-08-29 23:56:55.935589,LOW,0
TX08582,ACC619,ACC158,15184,2026-08-29 23:55:55.935589,HIGH,0
TX08583,ACC850,ACC780,7754,2026-08-29 23:54:55.935589,LOW,0
TX08584,ACC962,ACC709,259,2026-08-29 23:53:55.935589,LOW,0
TX08585,ACC964,ACC280,11246,2026-08-29 23:52:55.935589,MEDIUM,0
TX08586,ACC112,ACC217,2031,2026-08-29 23:51:55.935589,LOW,0
TX08587,ACC235,ACC128,3878,2026-08-29 23:50:55.935589,LOW,0
TX08588,ACC429,ACC485,7981,2026-08-29 23:49:55.935589,LOW,0
TX08589,ACC247,ACC259,2839,2026-08-29 23:48:55.935589,LOW,0
TX08590,ACC491,ACC470,14998,2026-08-29 23:47:55.935589,MEDIUM,0
TX08591,ACC436,ACC147,1695,2026-08-29 23:46:55.935589,LOW,0
TX08592,ACC463,ACC619,4046,2026-08-29 23:45:55.935589,LOW,0
TX08593,ACC703,ACC807,9645,2026-08-29 23:44:55.935589,MEDIUM,0
TX08594,ACC517,ACC143,13982,2026-08-29 23:43:55.935589,MEDIUM,0
TX08595,ACC557,ACC366,12553,2026-08-29 23:42:55.935589,MEDIUM,0
TX08596,ACC522,ACC383,12726,2026-08-29 23:41:55.935589,MEDIUM,0
TX08597,ACC517,ACC370,9201,2026-08-29 23:40:55.935589,MEDIUM,0
TX08598,ACC319,ACC186,2226,2026-08-29 23:39:55.935589,LOW,0
TX08599,ACC869,ACC656,9245,2026-08-29 23:38:55.935589,MEDIUM,0
TX08600,ACC935,ACC804,8624,2026-08-29 23:37:55.935589,MEDIUM,0
TX08601,ACC286,ACC723,6796,2026-08-29 23:36:55.935589,LOW,0
TX08602,ACC865,ACC731,16612,2026-08-29 23:35:55.935589,HIGH,1
TX08603,ACC647,ACC297,6209,2026-08-29 23:34:55.935589,LOW,0
TX08604,ACC820,ACC198,2708,2026-08-29 23:33:55.935589,LOW,0
TX08605,ACC160,ACC475,19840,2026-08-29 23:32:55.935589,HIGH,1
TX08606,ACC124,ACC354,15440,2026-08-29 23:31:55.935589,HIGH,0
TX08607,ACC329,ACC402,6779,2026-08-29 23:30:55.935589,LOW,0
TX08608,ACC879,ACC165,11517,2026-08-29 23:29:55.935589,MEDIUM,0
TX08609,ACC376,ACC272,17931,2026-08-29 23:28:55.935589,HIGH,0
TX08610,ACC817,ACC807,7729,2026-08-29 23:27:55.935589,LOW,0
TX08611,ACC729,ACC462,17453,2026-08-29 23:26:55.935589,HIGH,1
TX08612,ACC890,ACC338,1960,2026-08-29 23:25:55.935589,LOW,0
TX08613,ACC681,ACC206,3527,2026-08-29 23:24:55.935589,LOW,0
TX08614,ACC909,ACC447,7659,2026-08-29 23:23:55.935589,LOW,0
TX08615,ACC695,ACC464,10127,2026-08-29 23:22:55.935589,MEDIUM,0
TX08616,ACC399,ACC123,16156,2026-08-29 23:21:55.935589,HIGH,0
TX08617,ACC706,ACC604,1706,2026-08-29 23:20:55.935589,LOW,0
TX08618,ACC329,ACC969,18390,2026-08-29 23:19:55.935589,HIGH,1
TX08619,ACC418,ACC136,5069,2026-08-29 23:18:55.935589,LOW,0
TX08620,ACC121,ACC508,6162,2026-08-29 23:17:55.935589,LOW,0
TX08621,ACC569,ACC399,6080,2026-08-29 23:16:55.935589,LOW,0
TX08622,ACC581,ACC569,12040,2026-08-29 23:15:55.935589,MEDIUM,0
TX08623,ACC840,ACC770,4828,2026-08-29 23:14:55.935589,LOW,0
TX08624,ACC264,ACC707,2073,2026-08-29 23:13:55.935589,LOW,0
TX08625,ACC500,ACC503,3019,2026-08-29 23:12:55.935589,LOW,0
TX08626,ACC287,ACC471,2059,2026-08-29 23:11:55.935589,LOW,0
TX08627,ACC395,ACC949,12838,2026-08-29 23:10:55.935589,MEDIUM,0
TX08628,ACC845,ACC940,11530,2026-08-29 23:09:55.935589,MEDIUM,0
TX08629,ACC347,ACC203,1019,2026-08-29 23:08:55.935589,LOW,0
TX08630,ACC631,ACC746,12711,2026-08-29 23:07:55.935589,MEDIUM,0
TX08631,ACC827,ACC379,15766,2026-08-29 23:06:55.935589,HIGH,1
TX08632,ACC125,ACC663,2371,2026-08-29 23:05:55.935589,LOW,0
TX08633,ACC818,ACC545,8595,2026-08-29 23:04:55.935589,MEDIUM,0
TX08634,ACC458,ACC781,991,2026-08-29 23:03:55.935589,LOW,0
TX08635,ACC584,ACC569,17085,2026-08-29 23:02:55.935589,HIGH,0
TX08636,ACC387,ACC643,18480,2026-08-29 23:01:55.935589,HIGH,0
TX08637,ACC871,ACC140,16978,2026-08-29 23:00:55.935589,HIGH,0
TX08638,ACC717,ACC610,4672,2026-08-29 22:59:55.935589,LOW,0
TX08639,ACC218,ACC979,7302,2026-08-29 22:58:55.935589,LOW,0
TX08640,ACC613,ACC519,4060,2026-08-29 22:57:55.935589,LOW,0
TX08641,ACC492,ACC359,19004,2026-08-29 22:56:55.935589,HIGH,0
TX08642,ACC970,ACC588,2143,2026-08-29 22:55:55.935589,LOW,0
TX08643,ACC574,ACC718,312,2026-08-29 22:54:55.935589,LOW,0
TX08644,ACC476,ACC783,16958,2026-08-29 22:53:55.935589,HIGH,1
TX08645,ACC748,ACC349,17432,2026-08-29 22:52:55.935589,HIGH,1
TX08646,ACC666,ACC959,19513,2026-08-29 22:51:55.935589,HIGH,1
TX08647,ACC924,ACC648,16774,2026-08-29 22:50:55.935589,HIGH,0
TX08648,ACC238,ACC725,7367,2026-08-29 22:49:55.935589,LOW,0
TX08649,ACC869,ACC189,2077,2026-08-29 22:48:55.935589,LOW,0
TX08650,ACC599,ACC934,4091,2026-08-29 22:47:55.935589,LOW,0
TX08651,ACC121,ACC906,7443,2026-08-29 22:46:55.935589,LOW,0
TX08652,ACC186,ACC763,8863,2026-08-29 22:45:55.935589,MEDIUM,0
TX08653,ACC231,ACC346,15269,2026-08-29 22:44:55.935589,HIGH,1
TX08654,ACC746,ACC439,5974,2026-08-29 22:43:55.935589,LOW,0
TX08655,ACC840,ACC205,15623,2026-08-29 22:42:55.935589,HIGH,1
TX08656,ACC492,ACC613,15809,2026-08-29 22:41:55.935589,HIGH,1
TX08657,ACC366,ACC481,9301,2026-08-29 22:40:55.935589,MEDIUM,0
TX08658,ACC973,ACC448,13209,2026-08-29 22:39:55.935589,MEDIUM,0
TX08659,ACC358,ACC713,1309,2026-08-29 22:38:55.935589,LOW,0
TX08660,ACC625,ACC873,1204,2026-08-29 22:37:55.935589,LOW,0
TX08661,ACC605,ACC455,14371,2026-08-29 22:36:55.935589,MEDIUM,0
TX08662,ACC113,ACC837,4482,2026-08-29 22:35:55.935589,LOW,0
TX08663,ACC608,ACC859,15578,2026-08-29 22:34:55.935589,HIGH,0
TX08664,ACC771,ACC473,8218,2026-08-29 22:33:55.935589,MEDIUM,0
TX08665,ACC939,ACC915,7881,2026-08-29 22:32:55.935589,LOW,0
TX08666,ACC523,ACC688,6745,2026-08-29 22:31:55.935589,LOW,0
TX08667,ACC535,ACC479,17296,2026-08-29 22:30:55.935589,HIGH,1
TX08668,ACC957,ACC382,8314,2026-08-29 22:29:55.935589,MEDIUM,0
TX08669,ACC373,ACC910,2195,2026-08-29 22:28:55.935589,LOW,0
TX08670,ACC694,ACC814,10542,2026-08-29 22:27:55.935589,MEDIUM,0
TX08671,ACC730,ACC676,9512,2026-08-29 22:26:55.935589,MEDIUM,0
TX08672,ACC312,ACC417,10959,2026-08-29 22:25:55.935589,MEDIUM,0
TX08673,ACC341,ACC543,19854,2026-08-29 22:24:55.935589,HIGH,0
TX08674,ACC447,ACC961,17575,2026-08-29 22:23:55.935589,HIGH,1
TX08675,ACC180,ACC208,1648,2026-08-29 22:22:55.935589,LOW,0
TX08676,ACC755,ACC929,3698,2026-08-29 22:21:55.935589,LOW,0
TX08677,ACC812,ACC963,18454,2026-08-29 22:20:55.935589,HIGH,0
TX08678,ACC328,ACC840,15651,2026-08-29 22:19:55.935589,HIGH,0
TX08679,ACC999,ACC640,17566,2026-08-29 22:18:55.935589,HIGH,0
TX08680,ACC843,ACC528,11605,2026-08-29 22:17:55.935589,MEDIUM,0
TX08681,ACC156,ACC642,5020,2026-08-29 22:16:55.935589,LOW,0
TX08682,ACC442,ACC240,6965,2026-08-29 22:15:55.935589,LOW,0
TX08683,ACC405,ACC299,7001,2026-08-29 22:14:55.935589,LOW,0
TX08684,ACC872,ACC304,18213,2026-08-29 22:13:55.935589,HIGH,0
TX08685,ACC507,ACC905,4232,2026-08-29 22:12:55.935589,LOW,0
TX08686,ACC690,ACC733,8982,2026-08-29 22:11:55.935589,MEDIUM,0
TX08687,ACC642,ACC517,10294,2026-08-29 22:10:55.935589,MEDIUM,0
TX08688,ACC819,ACC730,12651,2026-08-29 22:09:55.935589,MEDIUM,0
TX08689,ACC334,ACC264,17116,2026-08-29 22:08:55.935589,HIGH,1
TX08690,ACC686,ACC661,14254,2026-08-29 22:07:55.935589,MEDIUM,0
TX08691,ACC111,ACC252,4229,2026-08-29 22:06:55.935589,LOW,0
TX08692,ACC970,ACC443,1225,2026-08-29 22:05:55.935589,LOW,0
TX08693,ACC360,ACC237,1979,2026-08-29 22:04:55.935589,LOW,0
TX08694,ACC847,ACC909,5078,2026-08-29 22:03:55.935589,LOW,0
TX08695,ACC658,ACC208,10515,2026-08-29 22:02:55.935589,MEDIUM,0
TX08696,ACC355,ACC736,18170,2026-08-29 22:01:55.935589,HIGH,1
TX08697,ACC821,ACC984,363,2026-08-29 22:00:55.935589,LOW,0
TX08698,ACC192,ACC777,19667,2026-08-29 21:59:55.935589,HIGH,0
TX08699,ACC473,ACC814,537,2026-08-29 21:58:55.935589,LOW,0
TX08700,ACC442,ACC695,13764,2026-08-29 21:57:55.935589,MEDIUM,0
TX08701,ACC692,ACC447,6909,2026-08-29 21:56:55.935589,LOW,0
TX08702,ACC893,ACC756,15696,2026-08-29 21:55:55.935589,HIGH,0
TX08703,ACC812,ACC303,19630,2026-08-29 21:54:55.935589,HIGH,0
TX08704,ACC432,ACC825,9006,2026-08-29 21:53:55.935589,MEDIUM,0
TX08705,ACC292,ACC817,19305,2026-08-29 21:52:55.935589,HIGH,0
TX08706,ACC904,ACC586,2760,2026-08-29 21:51:55.935589,LOW,0
TX08707,ACC566,ACC699,5587,2026-08-29 21:50:55.935589,LOW,0
TX08708,ACC466,ACC556,3352,2026-08-29 21:49:55.935589,LOW,0
TX08709,ACC402,ACC633,13952,2026-08-29 21:48:55.935589,MEDIUM,0
TX08710,ACC485,ACC619,980,2026-08-29 21:47:55.935589,LOW,0
TX08711,ACC516,ACC512,16127,2026-08-29 21:46:55.935589,HIGH,1
TX08712,ACC206,ACC274,16609,2026-08-29 21:45:55.935589,HIGH,0
TX08713,ACC316,ACC904,13915,2026-08-29 21:44:55.935589,MEDIUM,0
TX08714,ACC782,ACC607,2223,2026-08-29 21:43:55.935589,LOW,0
TX08715,ACC274,ACC649,7173,2026-08-29 21:42:55.935589,LOW,0
TX08716,ACC238,ACC914,12682,2026-08-29 21:41:55.935589,MEDIUM,0
TX08717,ACC938,ACC515,17745,2026-08-29 21:40:55.935589,HIGH,1
TX08718,ACC702,ACC142,17793,2026-08-29 21:39:55.935589,HIGH,0
TX08719,ACC319,ACC617,13817,2026-08-29 21:38:55.935589,MEDIUM,0
TX08720,ACC490,ACC107,9151,2026-08-29 21:37:55.935589,MEDIUM,0
TX08721,ACC181,ACC343,3496,2026-08-29 21:36:55.935589,LOW,0
TX08722,ACC785,ACC979,18957,2026-08-29 21:35:55.935589,HIGH,0
TX08723,ACC900,ACC859,5600,2026-08-29 21:34:55.935589,LOW,0
TX08724,ACC676,ACC507,8895,2026-08-29 21:33:55.935589,MEDIUM,0
TX08725,ACC698,ACC738,210,2026-08-29 21:32:55.935589,LOW,0
TX08726,ACC815,ACC881,18331,2026-08-29 21:31:55.935589,HIGH,0
TX08727,ACC568,ACC806,5846,2026-08-29 21:30:55.935589,LOW,0
TX08728,ACC701,ACC646,15905,2026-08-29 21:29:55.935589,HIGH,0
TX08729,ACC684,ACC907,5333,2026-08-29 21:28:55.935589,LOW,0
TX08730,ACC940,ACC688,769,2026-08-29 21:27:55.935589,LOW,0
TX08731,ACC541,ACC613,6869,2026-08-29 21:26:55.935589,LOW,0
TX08732,ACC113,ACC825,14355,2026-08-29 21:25:55.935589,MEDIUM,0
TX08733,ACC820,ACC438,8365,2026-08-29 21:24:55.935589,MEDIUM,0
TX08734,ACC325,ACC436,4355,2026-08-29 21:23:55.935589,LOW,0
TX08735,ACC100,ACC855,18171,2026-08-29 21:22:55.935589,HIGH,1
TX08736,ACC706,ACC805,4411,2026-08-29 21:21:55.935589,LOW,0
TX08737,ACC101,ACC733,16649,2026-08-29 21:20:55.935589,HIGH,1
TX08738,ACC781,ACC149,18643,2026-08-29 21:19:55.935589,HIGH,0
TX08739,ACC340,ACC336,12707,2026-08-29 21:18:55.935589,MEDIUM,0
TX08740,ACC177,ACC827,13443,2026-08-29 21:17:55.935589,MEDIUM,0
TX08741,ACC203,ACC545,3725,2026-08-29 21:16:55.935589,LOW,0
TX08742,ACC446,ACC597,16906,2026-08-29 21:15:55.935589,HIGH,1
TX08743,ACC880,ACC643,13739,2026-08-29 21:14:55.935589,MEDIUM,0
TX08744,ACC447,ACC398,4668,2026-08-29 21:13:55.935589,LOW,0
TX08745,ACC692,ACC227,4087,2026-08-29 21:12:55.935589,LOW,0
TX08746,ACC581,ACC694,1587,2026-08-29 21:11:55.935589,LOW,0
TX08747,ACC909,ACC708,16146,2026-08-29 21:10:55.935589,HIGH,0
TX08748,ACC283,ACC625,10959,2026-08-29 21:09:55.935589,MEDIUM,0
TX08749,ACC297,ACC375,19824,2026-08-29 21:08:55.935589,HIGH,0
TX08750,ACC842,ACC727,19515,2026-08-29 21:07:55.935589,HIGH,1
TX08751,ACC917,ACC209,14563,2026-08-29 21:06:55.935589,MEDIUM,0
TX08752,ACC632,ACC129,14419,2026-08-29 21:05:55.935589,MEDIUM,0
TX08753,ACC147,ACC510,3231,2026-08-29 21:04:55.935589,LOW,0
TX08754,ACC937,ACC308,6547,2026-08-29 21:03:55.935589,LOW,0
TX08755,ACC285,ACC847,12461,2026-08-29 21:02:55.935589,MEDIUM,0
TX08756,ACC417,ACC673,17554,2026-08-29 21:01:55.935589,HIGH,1
TX08757,ACC842,ACC531,14223,2026-08-29 21:00:55.935589,MEDIUM,0
TX08758,ACC820,ACC140,14442,2026-08-29 20:59:55.935589,MEDIUM,0
TX08759,ACC802,ACC196,17492,2026-08-29 20:58:55.935589,HIGH,0
TX08760,ACC473,ACC657,3730,2026-08-29 20:57:55.935589,LOW,0
TX08761,ACC865,ACC806,13115,2026-08-29 20:56:55.935589,MEDIUM,0
TX08762,ACC792,ACC489,2429,2026-08-29 20:55:55.935589,LOW,0
TX08763,ACC863,ACC680,9613,2026-08-29 20:54:55.935589,MEDIUM,0
TX08764,ACC398,ACC238,5334,2026-08-29 20:53:55.935589,LOW,0
TX08765,ACC743,ACC469,13919,2026-08-29 20:52:55.935589,MEDIUM,0
TX08766,ACC549,ACC871,18430,2026-08-29 20:51:55.935589,HIGH,0
TX08767,ACC886,ACC730,9185,2026-08-29 20:50:55.935589,MEDIUM,0
TX08768,ACC815,ACC894,10604,2026-08-29 20:49:55.935589,MEDIUM,0
TX08769,ACC161,ACC150,3962,2026-08-29 20:48:55.935589,LOW,0
TX08770,ACC597,ACC217,2936,2026-08-29 20:47:55.935589,LOW,0
TX08771,ACC325,ACC731,352,2026-08-29 20:46:55.935589,LOW,0
TX08772,ACC316,ACC108,7254,2026-08-29 20:45:55.935589,LOW,0
TX08773,ACC214,ACC462,13481,2026-08-29 20:44:55.935589,MEDIUM,0
TX08774,ACC628,ACC825,7070,2026-08-29 20:43:55.935589,LOW,0
TX08775,ACC401,ACC412,17696,2026-08-29 20:42:55.935589,HIGH,1
TX08776,ACC129,ACC434,3445,2026-08-29 20:41:55.935589,LOW,0
TX08777,ACC496,ACC880,3732,2026-08-29 20:40:55.935589,LOW,0
TX08778,ACC170,ACC949,8386,2026-08-29 20:39:55.935589,MEDIUM,0
TX08779,ACC959,ACC981,1616,2026-08-29 20:38:55.935589,LOW,0
TX08780,ACC717,ACC124,9951,2026-08-29 20:37:55.935589,MEDIUM,0
TX08781,ACC554,ACC272,17168,2026-08-29 20:36:55.935589,HIGH,1
TX08782,ACC673,ACC191,9373,2026-08-29 20:35:55.935589,MEDIUM,0
TX08783,ACC352,ACC439,11822,2026-08-29 20:34:55.935589,MEDIUM,0
TX08784,ACC935,ACC267,4519,2026-08-29 20:33:55.935589,LOW,0
TX08785,ACC897,ACC572,17215,2026-08-29 20:32:55.935589,HIGH,0
TX08786,ACC660,ACC813,7944,2026-08-29 20:31:55.935589,LOW,0
TX08787,ACC888,ACC852,13326,2026-08-29 20:30:55.935589,MEDIUM,0
TX08788,ACC552,ACC555,17118,2026-08-29 20:29:55.935589,HIGH,1
TX08789,ACC640,ACC474,7315,2026-08-29 20:28:55.935589,LOW,0
TX08790,ACC181,ACC898,16055,2026-08-29 20:27:55.935589,HIGH,1
TX08791,ACC861,ACC985,9608,2026-08-29 20:26:55.935589,MEDIUM,0
TX08792,ACC826,ACC390,8695,2026-08-29 20:25:55.935589,MEDIUM,0
TX08793,ACC727,ACC605,18820,2026-08-29 20:24:55.935589,HIGH,1
TX08794,ACC620,ACC124,13174,2026-08-29 20:23:55.935589,MEDIUM,0
TX08795,ACC807,ACC816,18827,2026-08-29 20:22:55.935589,HIGH,1
TX08796,ACC953,ACC311,1040,2026-08-29 20:21:55.935589,LOW,0
TX08797,ACC308,ACC591,10382,2026-08-29 20:20:55.935589,MEDIUM,0
TX08798,ACC521,ACC646,11592,2026-08-29 20:19:55.935589,MEDIUM,0
TX08799,ACC678,ACC987,1196,2026-08-29 20:18:55.935589,LOW,0
TX08800,ACC811,ACC315,4182,2026-08-29 20:17:55.935589,LOW,0
TX08801,ACC970,ACC364,3517,2026-08-29 20:16:55.935589,LOW,0
TX08802,ACC688,ACC864,16970,2026-08-29 20:15:55.935589,HIGH,1
TX08803,ACC497,ACC897,14926,2026-08-29 20:14:55.935589,MEDIUM,0
TX08804,ACC349,ACC777,13947,2026-08-29 20:13:55.935589,MEDIUM,0
TX08805,ACC308,ACC524,142,2026-08-29 20:12:55.935589,LOW,0
TX08806,ACC936,ACC808,10833,2026-08-29 20:11:55.935589,MEDIUM,0
TX08807,ACC598,ACC149,2148,2026-08-29 20:10:55.935589,LOW,0
TX08808,ACC709,ACC311,19757,2026-08-29 20:09:55.935589,HIGH,0
TX08809,ACC410,ACC388,17740,2026-08-29 20:08:55.935589,HIGH,1
TX08810,ACC828,ACC391,17373,2026-08-29 20:07:55.935589,HIGH,0
